palavras,forca_global,rank_global,forca_peso,rank_peso,forca_global_peso,rank_global_peso
SECAM,0.4177196,142,0.5852336,411,0.0611007,411
CASEM,0.4177196,142,0.591215,387,0.0573611,723
MECAS,0.4177196,142,0.686729,101,0.0691071,98
RUELA,0.4176075,143,0.4551402,1007,0.0487244,1346
ANIMO,0.4173084,144,0.4515888,1023,0.0463127,1561
HORAS,0.4171589,145,0.7065421,59,0.0743899,32
ETICA,0.4170467,146,0.382243,1318,0.0450678,1683
TECIA,0.4170467,146,0.5654206,498,0.0598597,515
CATEI,0.4170467,146,0.582243,421,0.057619,702
ATICE,0.4170467,146,0.3551402,1408,0.0367577,2284
ATEUS,0.4168598,147,0.3908411,1285,0.0378682,2202
ATUES,0.4168598,147,0.511215,750,0.0488028,1339
COTAR,0.4165981,148,0.5973832,362,0.0614947,378
TOCAR,0.4165981,148,0.5527103,560,0.0596993,531
CORTA,0.4165981,148,0.6684112,145,0.0659475,195
TRACO,0.4165981,148,0.4364486,1092,0.0399232,2068
TORCA,0.4165981,148,0.5938318,378,0.0629427,296
TROCA,0.4165981,148,0.4179439,1175,0.0459237,1602
ACUSE,0.4163738,149,0.2947664,1571,0.0318726,2617
SUECA,0.4163738,149,0.4723364,930,0.049238,1299
CAUSE,0.4163738,149,0.4628037,971,0.0478349,1429
ACUES,0.4163738,149,0.508785,762,0.0486981,1350
APENO,0.4163364,150,0.3891589,1294,0.0430699,1849
SOLAM,0.4161121,151,0.6142056,297,0.0627243,309
MOLAS,0.4161121,151,0.7157009,43,0.0707307,70
SALMO,0.4161121,151,0.5571963,538,0.0584557,630
UNIAO,0.4159626,152,0.5450467,598,0.0624333,324
ANIME,0.4157009,153,0.3629907,1380,0.0370793,2262
HERAS,0.4155514,154,0.6994393,76,0.0734062,40
ABOLE,0.4154393,155,0.2745794,1596,0.0315688,2633
LOTAI,0.4154393,155,0.575514,450,0.0617214,373
ITALO,0.4154393,155,0.3114019,1539,0.0325027,2566
NORMA,0.4152523,156,0.5514019,566,0.0612528,396
ORNAM,0.4152523,156,0.4994393,807,0.0497808,1258
MORNA,0.4152523,156,0.5837383,416,0.0628013,303
TERCA,0.4149907,157,0.586729,405,0.0619591,354
CATRE,0.4149907,157,0.5102804,755,0.0508439,1170
TRACE,0.4149907,157,0.3478505,1429,0.0306898,2681
CERTA,0.4149907,157,0.6613084,155,0.0649638,221
COLAI,0.4149533,158,0.6437383,199,0.0643566,241
LICAO,0.4149533,158,0.6300935,239,0.0668621,173
LACIO,0.4149533,158,0.5680374,486,0.0597577,525
LAICO,0.4149533,158,0.5581308,533,0.0596299,534
LOCAI,0.4149533,158,0.5706542,476,0.061498,377
LOUSA,0.4147664,159,0.493271,836,0.0552885,887
LEMAS,0.4145047,160,0.6641121,151,0.0678912,142
REJAS,0.4145047,160,0.6504673,184,0.0692215,94
SELAM,0.4145047,160,0.6071028,324,0.0617406,370
LESAM,0.4145047,160,0.5773832,441,0.0604799,468
RAJES,0.4145047,160,0.6130841,301,0.063884,254
MELAS,0.4145047,160,0.7085981,55,0.069747,83
LESMA,0.4145047,160,0.5134579,739,0.0566502,791
MALES,0.4145047,160,0.671215,139,0.0644095,238
ROXAS,0.4145047,160,0.657757,164,0.0701853,72
REZAS,0.4143925,161,0.6519626,176,0.0692312,93
ZERAS,0.4143925,161,0.7013084,71,0.0734115,39
URANO,0.4139065,162,0.3796262,1328,0.0375211,2233
LOTAR,0.4133832,163,0.5461682,593,0.059276,560
DOMAI,0.4133832,163,0.5558879,545,0.0608707,436
DOIAM,0.4133832,163,0.6041121,333,0.0633213,276
ARDIS,0.4133832,163,0.5074766,769,0.0451013,1675
DIRAS,0.4133832,163,0.6919626,91,0.0677241,147
ADIMO,0.4133832,163,0.4358879,1095,0.0457717,1617
MIADO,0.4133832,163,0.4842991,878,0.0432462,1835
MOIDA,0.4133832,163,0.5760748,447,0.0611388,409
AMIDO,0.4133832,163,0.4514019,1024,0.0458041,1611
ALCEI,0.4133458,164,0.4256075,1141,0.0419967,1930
LACEI,0.4133458,164,0.5261682,682,0.0551768,895
CELIA,0.4133458,164,0.6271028,251,0.0620715,347
CALEI,0.4133458,164,0.5992523,353,0.0580354,669
COLAR,0.4128972,165,0.6143925,296,0.0619112,357
LACRO,0.4128972,165,0.5428037,609,0.0576351,700
CALOR,0.4128972,165,0.5102804,755,0.0497342,1262
LOCAR,0.4128972,165,0.5413084,615,0.0590525,584
CLARO,0.4128972,165,0.4441121,1057,0.0392032,2115
CORAL,0.4128972,165,0.6173832,286,0.0646432,231
NEGAO,0.4126355,166,0.6338318,225,0.0713253,59
NEVOA,0.4125981,167,0.5099065,757,0.0593037,557
REUNA,0.4122991,168,0.5016822,798,0.0565642,802
TOCAS,0.4121495,169,0.6908411,95,0.0695116,89
COSTA,0.4121495,169,0.611028,309,0.0612252,400
TOSCA,0.4121495,169,0.5364486,638,0.0582205,652
CASTO,0.4121495,169,0.6179439,284,0.0607863,442
COTAS,0.4121495,169,0.735514,22,0.071307,60
TACOS,0.4121495,169,0.586729,405,0.0573346,726
ADIOU,0.4120374,170,0.3446729,1438,0.0356915,2348
LETRA,0.4117757,171,0.5336449,649,0.0573138,728
MEDIA,0.4117757,171,0.5543925,552,0.0593934,554
ADIEM,0.4117757,171,0.4484112,1038,0.0437191,1797
RODAM,0.4113271,172,0.5766355,445,0.0612148,402
DOMAR,0.4113271,172,0.5265421,681,0.0584253,633
MORDA,0.4113271,172,0.6072897,323,0.063366,275
LACRE,0.4112897,173,0.4542056,1011,0.0484017,1378
RIPAS,0.411215,174,0.6203738,274,0.0629763,293
PISAR,0.411215,174,0.5306542,662,0.0539728,979
PARIS,0.411215,174,0.6641121,151,0.0614028,381
PIAMO,0.411215,174,0.4826168,886,0.0423822,1901
MANSO,0.4108037,175,0.5566355,541,0.0567653,777
MANOS,0.4108037,175,0.6224299,266,0.0585015,627
CESTA,0.4105421,176,0.6039252,334,0.0602416,484
CATES,0.4105421,176,0.691028,94,0.0649858,219
TECAS,0.4105421,176,0.6837383,108,0.0685279,120
INATO,0.4101308,177,0.3740187,1348,0.0348865,2410
NOTAI,0.4101308,177,0.548972,579,0.0606181,460
EBANO,0.4101308,177,0.3226168,1509,0.0338473,2479
ATINO,0.4101308,177,0.4306542,1118,0.0452704,1658
ARDUO,0.4099813,178,0.4459813,1049,0.0452582,1660
DOURA,0.4099813,178,0.52,712,0.0573347,725
DAREM,0.4097196,179,0.5908411,388,0.0592273,567
MERDA,0.4097196,179,0.6001869,350,0.0623823,328
ARDEM,0.4097196,179,0.4684112,946,0.043709,1798
MEDRA,0.4097196,179,0.5291589,668,0.0572708,732
DERAM,0.4097196,179,0.6282243,246,0.0645648,234
INCOA,0.4096449,180,0.3988785,1259,0.0464015,1559
SANOU,0.4094579,181,0.4768224,911,0.0483233,1390
MANES,0.4091963,182,0.6820561,113,0.0643573,240
SANEM,0.4091963,182,0.5805607,430,0.0563509,816
POMAR,0.4091589,183,0.5607477,523,0.0592084,568
ROMPA,0.4091589,183,0.5014953,799,0.0573056,729
SALTO,0.4089346,184,0.5964486,366,0.0598283,519
SOLTA,0.4089346,184,0.5895327,394,0.0602672,483
TOLAS,0.4089346,184,0.7127103,45,0.0701515,73
ALTOS,0.4089346,184,0.4796262,899,0.0437311,1793
LOTAS,0.4089346,184,0.6842991,106,0.0690882,99
TALOS,0.4089346,184,0.6085981,317,0.0579745,676
GEADO,0.4087103,185,0.502243,795,0.0478521,1426
EVADO,0.4086729,186,0.3437383,1439,0.0343828,2440
VEADO,0.4086729,186,0.5140187,736,0.0481081,1408
ETNIA,0.4085234,187,0.4248598,1145,0.0457833,1614
ATINE,0.4085234,187,0.3420561,1447,0.036037,2326
LOCAS,0.4084486,188,0.6794393,121,0.0688648,108
COLAS,0.4084486,188,0.7525234,14,0.0717234,56
LASCO,0.4084486,188,0.5319626,657,0.0571348,741
CALOS,0.4084486,188,0.6484112,188,0.0595464,539
LACOS,0.4084486,188,0.5753271,451,0.0566878,785
ARDEU,0.4083738,189,0.4242991,1148,0.0415372,1960
ANTRO,0.4080748,190,0.4456075,1051,0.0444812,1730
NOTAR,0.4080748,190,0.5196262,714,0.0581726,654
TORNA,0.4080748,190,0.5807477,429,0.0622221,339
ROUPA,0.4078131,191,0.5003738,804,0.0571935,736
APURO,0.4078131,191,0.415514,1185,0.043586,1807
PAROU,0.4078131,191,0.5213084,706,0.0519828,1114
RAPOU,0.4078131,191,0.415514,1185,0.0464519,1554
RONCA,0.4075888,192,0.5639252,506,0.0589582,591
RANCO,0.4075888,192,0.5708411,475,0.0585192,623
PREMA,0.4075514,193,0.4521495,1020,0.0476926,1438
RAPEM,0.4075514,193,0.5192523,716,0.0544795,946
PAREM,0.4075514,193,0.6250467,258,0.0600104,501
MOREI,0.407514,194,0.5895327,394,0.051579,1127
GIRAS,0.407514,194,0.6880374,98,0.0673869,158
IREMO,0.407514,194,0.3816822,1321,0.0347286,2423
GARIS,0.407514,194,0.6259813,256,0.0602824,480
AMIGO,0.407514,194,0.4291589,1125,0.0450448,1686
AGIMO,0.407514,194,0.431215,1115,0.0456046,1630
REMOI,0.407514,194,0.448972,1037,0.0395981,2090
MOVIA,0.4074766,195,0.5500935,573,0.0598992,509
SIRVA,0.4074766,195,0.5401869,621,0.056775,776
VISAR,0.4074766,195,0.5042991,785,0.0531085,1044
AVIMO,0.4074766,195,0.4321495,1110,0.0456248,1627
VIRAS,0.4074766,195,0.6998131,74,0.067643,152
TELAS,0.4073271,196,0.7056075,62,0.0691678,96
LATES,0.4073271,196,0.6398131,209,0.062767,305
SALTE,0.4073271,196,0.5078505,767,0.0505949,1186
RUMAI,0.4071776,197,0.5198131,713,0.0527455,1066
MURAI,0.4071776,197,0.5936449,379,0.0578869,683
RUIAM,0.4071776,197,0.5680374,486,0.0551961,891
MODAS,0.4068785,198,0.6798131,119,0.0690453,102
DAMOS,0.4068785,198,0.5605607,524,0.0560605,835
DOMAS,0.4068785,198,0.6646729,150,0.0682375,133
DOSAM,0.4068785,198,0.5779439,438,0.0608262,438
LACES,0.4068411,199,0.6349533,220,0.0625436,318
CALES,0.4068411,199,0.7080374,56,0.0654022,207
ALCES,0.4068411,199,0.5343925,646,0.0493634,1289
CELAS,0.4068411,199,0.7454206,15,0.0707397,69
APEGO,0.4065421,200,0.3904673,1287,0.0428752,1863
TRENA,0.4064673,201,0.4272897,1135,0.0474128,1467
TENRA,0.4064673,201,0.5728972,464,0.0583248,641
TERNA,0.4064673,201,0.5736449,460,0.0612384,399
ENTRA,0.4064673,201,0.3841121,1311,0.0435579,1810
INALO,0.4064299,202,0.3237383,1506,0.0327641,2549
ATIDO,0.4062056,203,0.4542056,1011,0.0458351,1608
ADITO,0.4062056,203,0.4751402,918,0.0471442,1493
PERUA,0.4062056,203,0.5885981,397,0.0610149,419
APURE,0.4062056,203,0.3269159,1496,0.0343526,2442
DOTAI,0.4062056,203,0.568972,482,0.0610841,414
AVIOU,0.4061308,204,0.3409346,1453,0.0355446,2359
VAIOU,0.4061308,204,0.4637383,967,0.0488914,1326
OUVIA,0.4061308,204,0.4534579,1014,0.0475333,1453
CARNE,0.4059813,205,0.5388785,628,0.0541217,965
GEIAM,0.4059065,206,0.5930841,382,0.0620004,351
GEMIA,0.4059065,206,0.5353271,643,0.0582484,649
MEIGA,0.4059065,206,0.546729,590,0.0593958,552
VAIEM,0.4058692,207,0.5674766,489,0.056919,766
AVIEM,0.4058692,207,0.4446729,1054,0.0435722,1809
ACIDO,0.4057196,208,0.4517757,1022,0.0457303,1620
EXATO,0.4057196,208,0.368785,1365,0.0358603,2339
CAIDO,0.4057196,208,0.6198131,276,0.0616926,374
ICADO,0.4057196,208,0.3349533,1472,0.0329315,2536
SUDAO,0.4055327,209,0.6250467,258,0.0646682,230
SAUDO,0.4055327,209,0.5409346,617,0.0574976,711
USADO,0.4055327,209,0.3317757,1482,0.0325151,2565
SUADO,0.4055327,209,0.4788785,903,0.0408718,1998
ROGAM,0.4054579,210,0.5781308,437,0.0610205,416
MAGRO,0.4054579,210,0.5446729,600,0.0576213,701
GORAM,0.4054579,210,0.6314019,233,0.0652113,212
MOFAI,0.4053084,211,0.5493458,577,0.0609389,431
FIRAS,0.4053084,211,0.7164486,42,0.0678609,144
FIAMO,0.4053084,211,0.4728972,927,0.0417358,1947
FRIAS,0.4053084,211,0.6508411,182,0.0627339,307
RIFAS,0.4053084,211,0.6115888,306,0.0626509,313
FRISA,0.4053084,211,0.4740187,923,0.0492596,1297
COAXE,0.4052336,212,0.4416822,1070,0.0415416,1959
BRISA,0.4050093,213,0.4575701,994,0.0489204,1322
ABRIS,0.4050093,213,0.5173832,722,0.0472209,1484
RIBAS,0.4050093,213,0.6164486,289,0.0627401,306
BOIAM,0.4050093,213,0.6121495,303,0.0631188,287
INALE,0.4048224,214,0.2351402,1616,0.0235307,2957
POSAM,0.4047103,215,0.6121495,303,0.0616093,376
PASMO,0.4047103,215,0.5551402,548,0.0573408,724
DIETA,0.4045981,216,0.4915888,845,0.0511819,1150
DEITA,0.4045981,216,0.5723364,467,0.0598805,511
ADITE,0.4045981,216,0.3865421,1304,0.0379108,2199
DATEI,0.4045981,216,0.524486,691,0.0547629,925
EDITA,0.4045981,216,0.4136449,1193,0.046221,1572
AGUEI,0.4045607,217,0.3943925,1273,0.0409893,1994
TARDO,0.4041495,218,0.611215,308,0.0623478,330
DOTAR,0.4041495,218,0.5396262,624,0.0586386,614
CEDIA,0.4041121,219,0.591215,387,0.0603861,476
ARGUO,0.4041121,219,0.4474766,1042,0.0450639,1684
DECAI,0.4041121,219,0.5570093,539,0.059877,512
VAROU,0.4040748,220,0.4949533,829,0.0511185,1154
TOPAI,0.4040374,221,0.5551402,548,0.0606851,450
PATIO,0.4040374,221,0.6005607,348,0.0601269,490
OPTAI,0.4040374,221,0.3973832,1262,0.0458918,1603
APITO,0.4040374,221,0.4749533,919,0.0471155,1494
AFIOU,0.4039626,222,0.3424299,1445,0.0355582,2357
ADEUS,0.4039252,223,0.3874766,1301,0.0375886,2227
DEUSA,0.4039252,223,0.4796262,899,0.0536675,1006
SAUDE,0.4039252,223,0.4523364,1019,0.0482642,1395
ERGAM,0.4038505,224,0.4598131,983,0.0484736,1375
GERAM,0.4038505,224,0.6242991,261,0.0642276,243
REGAM,0.4038505,224,0.571028,474,0.0600368,494
VAREM,0.4038131,225,0.5986916,355,0.0591462,574
AFIEM,0.4037009,226,0.4461682,1048,0.0435858,1808
CARDO,0.4036636,227,0.651028,181,0.0639197,251
CORDA,0.4036636,227,0.6441121,198,0.0643587,239
ALOJE,0.4036262,228,0.2833645,1587,0.0317517,2622
NOTAS,0.4036262,228,0.657757,164,0.0679849,139
SANTO,0.4036262,228,0.6072897,323,0.0597761,524
NATOS,0.4036262,228,0.5536449,555,0.0558079,850
COPIA,0.4035514,229,0.5854206,410,0.0609556,428
PICAO,0.4035514,229,0.657757,164,0.0670079,165
POUSA,0.4033645,230,0.5209346,708,0.0554343,879
FORAM,0.4032523,231,0.6598131,158,0.0656852,201
MOFAR,0.4032523,231,0.52,712,0.0584934,628
FORMA,0.4032523,231,0.5958879,368,0.0618556,362
CANSO,0.4031402,232,0.5934579,380,0.057758,690
CANOS,0.4031402,232,0.6592523,160,0.0594942,542
ONCAS,0.4031402,232,0.5171963,723,0.0536048,1011
NASCO,0.4031402,232,0.5054206,779,0.0560314,838
NACOS,0.4031402,232,0.548785,580,0.0555844,869
PESAM,0.4031028,233,0.6050467,329,0.0606257,459
PASME,0.4031028,233,0.4665421,955,0.0481073,1409
SOMEI,0.4030654,234,0.5173832,722,0.0462616,1568
MEIOS,0.4030654,234,0.6003738,349,0.0498791,1246
MOEIS,0.4030654,234,0.5616822,518,0.046253,1569
ESIMO,0.4030654,234,0.3616822,1385,0.0328232,2543
BRAMO,0.4029533,235,0.4220561,1156,0.0384968,2154
RENAL,0.4027664,236,0.5405607,619,0.058103,662
SUMIA,0.402729,237,0.5119626,746,0.0512681,1143
TARDE,0.4025421,238,0.5226168,700,0.0531144,1043
REGUA,0.4025047,239,0.4971963,818,0.0557038,859
PEITA,0.4024299,240,0.6065421,326,0.0606637,453
TAPEI,0.4024299,240,0.5106542,753,0.0543639,953
APITE,0.4024299,240,0.3863551,1305,0.0378821,2200
CERDA,0.4020561,241,0.6370093,215,0.063375,274
EXALO,0.4020187,242,0.3185047,1518,0.0337379,2485
SENTA,0.4020187,242,0.593271,381,0.0592313,566
NESTA,0.4020187,242,0.5261682,682,0.0569195,765
ANTES,0.4020187,242,0.537757,633,0.0493897,1286
NETAS,0.4020187,242,0.6506542,183,0.0670012,167
TENSA,0.4020187,242,0.5396262,624,0.0556413,864
ATENS,0.4020187,242,0.3921495,1280,0.0375907,2226
TROPA,0.4019813,243,0.3964486,1267,0.0448487,1699
OPTAR,0.4019813,243,0.3680374,1366,0.0434463,1819
TRAPO,0.4019813,243,0.4149533,1187,0.0388482,2136
PRATO,0.4019813,243,0.4874766,863,0.040855,1999
PORTA,0.4019813,243,0.6448598,197,0.0638745,256
PARTO,0.4019813,243,0.6517757,177,0.0634356,270
RAPTO,0.4019813,243,0.5459813,594,0.0579046,680
TOPAR,0.4019813,243,0.5257944,684,0.0582396,650
EPICA,0.4019439,244,0.3786916,1333,0.0447595,1704
CAPEI,0.4019439,244,0.5504673,571,0.0559358,844
PECAI,0.4019439,244,0.591215,387,0.0606601,456
APICE,0.4019439,244,0.3515888,1417,0.0364493,2304
FURAO,0.4019065,245,0.7065421,59,0.0693145,92
ARFOU,0.4019065,245,0.3429907,1443,0.0349418,2405
OUSEI,0.4017196,246,0.435514,1096,0.0344908,2435
ARFEM,0.4016449,247,0.446729,1045,0.0429694,1854
ROUBA,0.4016075,248,0.5005607,803,0.0571078,746
CENAS,0.4015327,249,0.7562617,10,0.0706875,71
CANSE,0.4015327,249,0.5048598,782,0.0485245,1371
NASCE,0.4015327,249,0.4168224,1180,0.046798,1524
PARCO,0.4014953,250,0.6170093,287,0.0620028,350
PORCA,0.4014953,250,0.6100935,313,0.0624417,323
BRAME,0.4013458,251,0.3334579,1475,0.0292634,2763
MITRA,0.4013458,251,0.5052336,780,0.0517334,1122
TIRAM,0.4013458,251,0.6033645,337,0.0590425,586
ABREM,0.4013458,251,0.4783178,905,0.0458285,1610
MEROS,0.4010093,252,0.6315888,232,0.0521063,1108
GOMAS,0.4010093,252,0.6607477,157,0.0679003,141
MORES,0.4010093,252,0.6983178,79,0.0589458,593
ERMOS,0.4010093,252,0.4465421,1046,0.0354017,2369
GAMOS,0.4010093,252,0.5566355,541,0.0557233,858
MORSE,0.4010093,252,0.4842991,878,0.0421203,1919
MAGOS,0.4010093,252,0.5771963,442,0.0566739,788
GOSMA,0.4010093,252,0.5100935,756,0.0566593,790
REMOS,0.4010093,252,0.557757,535,0.0469649,1509
MOVAS,0.400972,253,0.6684112,145,0.0685674,117
SOVAM,0.400972,253,0.5669159,492,0.060561,465
VAMOS,0.400972,253,0.5684112,484,0.0559794,840
IDEAL,0.4008972,254,0.311215,1540,0.0412514,1982
CRIAM,0.4008598,255,0.5775701,440,0.0554875,873
MURAS,0.4006729,256,0.7024299,68,0.0652537,211
RUMAS,0.4006729,256,0.6285981,244,0.0601123,492
DOLAR,0.4004486,257,0.5566355,541,0.0590551,583
LADRO,0.4004486,257,0.528785,670,0.0565896,799
TREPA,0.4003738,258,0.4188785,1170,0.0470584,1500
PARTE,0.4003738,258,0.5631776,510,0.0542022,961
RAPTE,0.4003738,258,0.4573832,995,0.0486712,1353
PRETA,0.4003738,258,0.4914019,846,0.0490652,1312
POLIA,0.4003364,259,0.6106542,310,0.0609822,425
PILAO,0.4003364,259,0.6796262,120,0.0676478,151
ITERO,0.4003364,259,0.3401869,1457,0.0319178,2610
AGITO,0.4003364,259,0.4704673,937,0.0469772,1507
ATIVO,0.4002991,260,0.4319626,1111,0.0450748,1681
VOTAI,0.4002991,260,0.5768224,444,0.061003,420
ABREU,0.4,261,0.4342056,1101,0.0436567,1803
TRAIU,0.4,261,0.3328972,1478,0.0271856,2854
LONAS,0.3999252,262,0.7121495,46,0.0694524,90
CARPE,0.3998879,263,0.5304673,663,0.0537673,997
PECAR,0.3998879,263,0.5618692,517,0.0582146,653
PERCA,0.3998879,263,0.6029907,338,0.061458,380
CREIO,0.3998505,264,0.5147664,733,0.0423432,1905
COREI,0.3998505,264,0.6263551,254,0.0525717,1078
COAGI,0.3998505,264,0.4394393,1079,0.0381154,2182
ROCEI,0.3998505,264,0.5239252,694,0.0464275,1557
ORCEI,0.3998505,264,0.4,1253,0.0333603,2516
ERICO,0.3998505,264,0.4375701,1088,0.0383337,2167
CAVIO,0.3998131,265,0.5938318,378,0.060453,470
TODAS,0.3997009,266,0.6768224,127,0.068466,121
DOTAS,0.3997009,266,0.677757,124,0.0684509,122
CURIA,0.399514,267,0.6209346,273,0.0575782,705
CURAI,0.399514,267,0.6304673,237,0.0588796,597
GEMAS,0.3994019,268,0.6536449,171,0.0669166,169
DOCAS,0.399215,269,0.6728972,137,0.0682274,134
LADRE,0.3988411,270,0.4401869,1076,0.0473561,1473
LERDA,0.3988411,270,0.5857944,408,0.0611563,407
MOFAS,0.3988037,271,0.6581308,162,0.0683057,128
PELAI,0.398729,272,0.6130841,301,0.0613,392
AGITE,0.398729,272,0.3818692,1320,0.0377437,2216
VETAI,0.3986916,273,0.5697196,480,0.0600193,498
ATIVE,0.3986916,273,0.3433645,1441,0.0358414,2341
EVITA,0.3986916,273,0.4099065,1209,0.0460741,1585
AMBOS,0.3985047,274,0.4272897,1135,0.0413221,1976
SAMBO,0.3985047,274,0.5102804,755,0.056605,797
NELAS,0.3983178,275,0.6676636,146,0.0674176,157
ENJOA,0.3983178,275,0.3727103,1352,0.0461536,1577
ENOJA,0.3983178,275,0.308972,1543,0.0398646,2074
POLAR,0.3982804,276,0.5908411,388,0.0598382,517
TRAGO,0.3982804,276,0.4246729,1146,0.0390079,2127
GRATO,0.3982804,276,0.4493458,1035,0.0397346,2082
TROVA,0.398243,277,0.4061682,1226,0.0450075,1689
TRAVO,0.398243,277,0.4246729,1146,0.039007,2128
VOTAR,0.398243,277,0.5474766,587,0.0585575,619
CEGAI,0.398243,277,0.602243,341,0.0614932,379
CAVIE,0.3982056,278,0.5052336,780,0.0512195,1147
CAVEI,0.3982056,278,0.5519626,563,0.0558721,847
AFOBE,0.3981308,279,0.2678505,1602,0.0310822,2666
FATIO,0.3981308,279,0.5908411,388,0.0594805,543
DESTA,0.3980935,280,0.5461682,593,0.0573855,719
DATES,0.3980935,280,0.633271,227,0.0621297,343
AGUES,0.3980561,281,0.5031776,790,0.0483561,1387
EGUAS,0.3980561,281,0.4930841,837,0.0533151,1028
SUAVE,0.3980187,282,0.3680374,1366,0.0308781,2673
BOTAI,0.3978318,283,0.5770093,443,0.0608816,435
CARGO,0.3977944,284,0.628785,243,0.0631604,283
CRAVO,0.397757,285,0.464486,963,0.0405789,2023
COIFA,0.3976449,286,0.5719626,469,0.0609507,429
FOCAI,0.3976449,286,0.5885981,397,0.0609974,422
LIMAR,0.3976449,286,0.4831776,884,0.0512725,1142
DESCA,0.3976075,287,0.5114019,749,0.0559527,841
CEDAS,0.3976075,287,0.7095327,53,0.0690543,101
PASTO,0.3975327,288,0.5943925,376,0.0587133,608
POSTA,0.3975327,288,0.5874766,403,0.0591523,573
TOPAS,0.3975327,288,0.6639252,152,0.0680519,136
APTOS,0.3975327,288,0.462243,974,0.0429641,1856
OPTAS,0.3975327,288,0.5061682,775,0.0532586,1031
PATOS,0.3975327,288,0.6078505,321,0.057057,752
FUSAO,0.3974579,289,0.6491589,186,0.0645923,232
SAFOU,0.3974579,289,0.4084112,1217,0.0459505,1594
CAIBO,0.3973458,290,0.5880374,400,0.0606879,449
COIBA,0.3973458,290,0.5811215,427,0.0611268,410
SAFEM,0.3971963,291,0.5121495,745,0.0539781,978
ABUSO,0.3971589,292,0.3811215,1323,0.0408134,2003
POCAS,0.3970467,293,0.7071028,57,0.0690105,104
COPAS,0.3970467,293,0.7037383,66,0.0696238,85
SAMBE,0.3968972,294,0.4216822,1158,0.0473716,1470
SABEM,0.3968972,294,0.5170093,724,0.0540673,968
MISTA,0.3968972,294,0.5242991,692,0.0524424,1088
ANEXO,0.3967103,295,0.3878505,1300,0.0429502,1857
LEPRA,0.3966729,296,0.5018692,797,0.0556306,865
PELAR,0.3966729,296,0.5837383,416,0.0588545,600
ROLEI,0.3966355,297,0.5457944,595,0.0470674,1499
TREVA,0.3966355,297,0.4285981,1128,0.0472172,1485
ORLEI,0.3966355,297,0.4218692,1157,0.0340002,2469
TRAVE,0.3966355,297,0.3360748,1469,0.0297735,2735
VERTA,0.3966355,297,0.6114019,307,0.0620266,349
VETAR,0.3966355,297,0.5403738,620,0.0575738,706
VIOLA,0.3965981,298,0.426729,1136,0.0467687,1528
OLIVA,0.3965981,298,0.3786916,1333,0.0440898,1769
VILAO,0.3965981,298,0.653271,172,0.0667836,177
FATIE,0.3965234,299,0.502243,795,0.0502471,1215
FEITA,0.3965234,299,0.5968224,365,0.0600173,499
CISMA,0.3964112,300,0.5218692,703,0.0520625,1110
BATEI,0.3962243,301,0.5325234,655,0.0545604,941
CEGAR,0.3961869,302,0.5728972,464,0.0590477,585
CRAVE,0.3961495,303,0.3758879,1343,0.0313455,2649
FARTO,0.3960748,304,0.6420561,203,0.0627892,304
FATOR,0.3960748,304,0.46,982,0.0465984,1545
FROTA,0.3960748,304,0.4592523,986,0.0462092,1573
CEIFA,0.3960374,305,0.5648598,501,0.0599671,503
SOLDA,0.396,306,0.5652336,499,0.0586784,612
SALDO,0.396,306,0.5721495,468,0.0582395,651
LADOS,0.396,306,0.5613084,520,0.0556422,863
TAPES,0.3959252,307,0.6194393,278,0.0617307,371
PASTE,0.3959252,307,0.5057944,777,0.0494799,1278
TOSEI,0.3958879,308,0.5291589,668,0.0462775,1564
ESTIO,0.3958879,308,0.3809346,1324,0.0331142,2530
BROTA,0.3957757,309,0.4428037,1064,0.0458699,1606
BOTAR,0.3957757,309,0.5476636,586,0.0584361,632
CABEI,0.3957383,310,0.5465421,591,0.0556996,861
FRACO,0.3955888,311,0.4429907,1063,0.0387758,2139
FORCA,0.3955888,311,0.6003738,349,0.0617954,366
NADEI,0.3955888,311,0.4856075,872,0.0530279,1049
DANEI,0.3955888,311,0.5523364,562,0.0551271,901
FOCAR,0.3955888,311,0.5592523,530,0.0585519,620
ANDEI,0.3955888,311,0.4100935,1208,0.0407539,2007
SITUA,0.3955514,312,0.4734579,924,0.0501847,1221
ABUSE,0.3955514,312,0.2925234,1576,0.03158,2632
SUTIA,0.3955514,312,0.5250467,688,0.0514815,1131
CAPES,0.3954393,313,0.6592523,160,0.0633026,277
PESCA,0.3954393,313,0.5456075,596,0.0567358,781
PECAS,0.3954393,313,0.7,73,0.0680269,137
COEIS,0.3954019,314,0.5985047,356,0.0472457,1481
COSEI,0.3954019,314,0.568972,482,0.0478494,1427
CESIO,0.3954019,314,0.6037383,335,0.0514466,1135
COBRA,0.3952897,315,0.5562617,543,0.0585968,617
BARCO,0.3952897,315,0.5908411,388,0.0610172,418
BRACO,0.3952897,315,0.4265421,1137,0.0384366,2160
BROCA,0.3952897,315,0.4080374,1219,0.0444371,1738
NARDO,0.3951402,316,0.573271,462,0.0605977,463
RONDA,0.3951402,316,0.5743925,456,0.0588021,605
ANDOR,0.3951402,316,0.3211215,1511,0.0324526,2568
CUIAS,0.3950654,317,0.7080374,56,0.0640192,248
SUICA,0.3950654,317,0.5102804,755,0.0511302,1152
OPINA,0.395028,318,0.36,1390,0.0435185,1813
LEIGA,0.395028,318,0.5323364,656,0.0581698,656
PIANO,0.395028,318,0.4740187,923,0.0416013,1954
